invoiceno,stockcode,description,quantity,invoicedate,unitprice,customerid,country,total_price,year,month,day,weekday,hour
577025,23444,Next Day Carriage,1,2011-11-17 12:54:00,15.0,16161.0,United Kingdom,15.0,2011,11,17,3,12
577027,POST,POSTAGE,5,2011-11-17 12:56:00,18.0,12647.0,Germany,90.0,2011,11,17,3,12
577067,POST,POSTAGE,2,2011-11-17 14:49:00,40.0,12704.0,Finland,80.0,2011,11,17,3,14
577069,90030B,RED KUKUI COCONUT SEED NECKLACE,6,2011-11-17 14:51:00,1.0,12704.0,Finland,6.0,2011,11,17,3,14
577087,POST,POSTAGE,2,2011-11-17 15:55:00,15.0,12464.0,Belgium,30.0,2011,11,17,3,15
577121,POST,POSTAGE,4,2011-11-17 18:29:00,18.0,12681.0,France,72.0,2011,11,17,3,18
577125,POST,POSTAGE,2,2011-11-17 18:43:00,28.0,12445.0,Spain,56.0,2011,11,17,3,18
577129,22464,HANGING METAL HEART LANTERN,4,2011-11-17 19:52:00,0.0,15602.0,United Kingdom,0.0,2011,11,17,3,19
577135,POST,POSTAGE,2,2011-11-18 08:56:00,18.0,12427.0,Germany,36.0,2011,11,18,4,8
577152,POST,POSTAGE,2,2011-11-18 09:53:00,18.0,14277.0,France,36.0,2011,11,18,4,9
577168,M,Manual,1,2011-11-18 10:42:00,0.0,12603.0,Germany,0.0,2011,11,18,4,10
577178,POST,POSTAGE,1,2011-11-18 11:10:00,40.0,12618.0,Italy,40.0,2011,11,18,4,11
577217,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-18 11:53:00,25.0,17324.0,United Kingdom,25.0,2011,11,18,4,11
577295,POST,POSTAGE,3,2011-11-18 12:46:00,18.0,12682.0,France,54.0,2011,11,18,4,12
577299,POST,POSTAGE,1,2011-11-18 12:52:00,18.0,12498.0,Germany,18.0,2011,11,18,4,12
577310,23444,Next Day Carriage,1,2011-11-18 13:15:00,15.0,13516.0,United Kingdom,15.0,2011,11,18,4,13
577314,POST,POSTAGE,6,2011-11-18 13:23:00,40.0,12444.0,Norway,240.0,2011,11,18,4,13
577314,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-11-18 13:23:00,0.0,12444.0,Norway,0.0,2011,11,18,4,13
577326,POST,POSTAGE,2,2011-11-18 14:08:00,15.0,14646.0,Netherlands,30.0,2011,11,18,4,14
577344,POST,POSTAGE,1,2011-11-18 15:14:00,18.0,12437.0,France,18.0,2011,11,18,4,15
577359,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-18 16:07:00,25.0,14903.0,United Kingdom,25.0,2011,11,18,4,16
577406,POST,POSTAGE,1,2011-11-20 10:36:00,18.0,12702.0,Germany,18.0,2011,11,20,6,10
577474,POST,POSTAGE,3,2011-11-20 11:30:00,18.0,12778.0,Netherlands,54.0,2011,11,20,6,11
577476,POST,POSTAGE,3,2011-11-20 11:31:00,28.0,12540.0,Spain,84.0,2011,11,20,6,11
577505,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-20 12:37:00,25.0,13118.0,United Kingdom,25.0,2011,11,20,6,12
577506,23485,BOTANICAL GARDENS WALL CLOCK ,2,2011-11-20 12:40:00,25.0,13212.0,United Kingdom,50.0,2011,11,20,6,12
577508,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-20 12:45:00,25.0,18127.0,United Kingdom,25.0,2011,11,20,6,12
577523,POST,POSTAGE,1,2011-11-20 13:33:00,28.0,12597.0,Spain,28.0,2011,11,20,6,13
577551,POST,POSTAGE,2,2011-11-20 15:21:00,15.0,12395.0,Belgium,30.0,2011,11,20,6,15
577557,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-20 15:36:00,25.0,15426.0,United Kingdom,25.0,2011,11,20,6,15
577595,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-20 16:12:00,25.0,16399.0,United Kingdom,25.0,2011,11,20,6,16
577606,POST,POSTAGE,3,2011-11-21 09:11:00,28.0,12462.0,Spain,84.0,2011,11,21,0,9
577615,POST,POSTAGE,3,2011-11-21 10:22:00,18.0,12658.0,Germany,54.0,2011,11,21,0,10
577618,POST,POSTAGE,4,2011-11-21 10:27:00,28.0,12795.0,Portugal,112.0,2011,11,21,0,10
577687,POST,POSTAGE,3,2011-11-21 11:16:00,18.0,12583.0,France,54.0,2011,11,21,0,11
577696,M,Manual,1,2011-11-21 11:57:00,0.0,16406.0,United Kingdom,0.0,2011,11,21,0,11
577727,23444,Next Day Carriage,1,2011-11-21 12:43:00,15.0,15671.0,United Kingdom,15.0,2011,11,21,0,12
577856,POST,POSTAGE,4,2011-11-22 11:19:00,18.0,12490.0,France,72.0,2011,11,22,1,11
578006,C2,CARRIAGE,1,2011-11-22 12:40:00,50.0,13363.0,United Kingdom,50.0,2011,11,22,1,12
578032,23444,Next Day Carriage,1,2011-11-22 13:41:00,15.0,16633.0,United Kingdom,15.0,2011,11,22,1,13
578033,POST,POSTAGE,4,2011-11-22 13:42:00,18.0,12656.0,France,72.0,2011,11,22,1,13
578034,POST,POSTAGE,5,2011-11-22 13:47:00,15.0,14646.0,Netherlands,75.0,2011,11,22,1,13
578043,POST,POSTAGE,2,2011-11-22 14:39:00,18.0,12474.0,Germany,36.0,2011,11,22,1,14
578054,C2,CARRIAGE,1,2011-11-22 14:59:00,50.0,14911.0,EIRE,50.0,2011,11,22,1,14
578082,POST,POSTAGE,1,2011-11-22 16:33:00,15.0,12775.0,Netherlands,15.0,2011,11,22,1,16
578084,POST,POSTAGE,2,2011-11-22 16:34:00,15.0,12465.0,Belgium,30.0,2011,11,22,1,16
578089,POST,POSTAGE,4,2011-11-22 17:02:00,40.0,12483.0,Sweden,160.0,2011,11,22,1,17
578093,C2,CARRIAGE,1,2011-11-22 17:21:00,50.0,14911.0,EIRE,50.0,2011,11,22,1,17
578099,POST,POSTAGE,2,2011-11-23 08:05:00,1.0,12452.0,Switzerland,2.0,2011,11,23,2,8
578105,C2,CARRIAGE,1,2011-11-23 08:47:00,50.0,14911.0,EIRE,50.0,2011,11,23,2,8
578123,POST,POSTAGE,2,2011-11-23 10:28:00,40.0,12452.0,Switzerland,80.0,2011,11,23,2,10
578253,23444,Next Day Carriage,1,2011-11-23 12:51:00,15.0,14744.0,United Kingdom,15.0,2011,11,23,2,12
578290,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-23 14:07:00,25.0,13644.0,United Kingdom,25.0,2011,11,23,2,14
578292,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-23 14:35:00,25.0,13174.0,United Kingdom,25.0,2011,11,23,2,14
578295,POST,POSTAGE,2,2011-11-23 14:39:00,18.0,12569.0,Germany,36.0,2011,11,23,2,14
578298,POST,POSTAGE,3,2011-11-23 14:52:00,18.0,12619.0,Germany,54.0,2011,11,23,2,14
578300,POST,POSTAGE,1,2011-11-23 15:02:00,40.0,12664.0,Finland,40.0,2011,11,23,2,15
578301,23444,Next Day Carriage,1,2011-11-23 15:14:00,15.0,17034.0,United Kingdom,15.0,2011,11,23,2,15
578314,C2,CARRIAGE,1,2011-11-23 16:33:00,50.0,13350.0,United Kingdom,50.0,2011,11,23,2,16
578331,C2,CARRIAGE,1,2011-11-24 08:44:00,50.0,14911.0,EIRE,50.0,2011,11,24,3,8
578333,POST,POSTAGE,2,2011-11-24 08:50:00,18.0,12471.0,Germany,36.0,2011,11,24,3,8
578339,POST,POSTAGE,1,2011-11-24 09:07:00,28.0,12421.0,Spain,28.0,2011,11,24,3,9
578348,POST,POSTAGE,2,2011-11-24 09:34:00,18.0,12494.0,France,36.0,2011,11,24,3,9
578362,23444,Next Day Carriage,1,2011-11-24 10:39:00,15.0,12913.0,United Kingdom,15.0,2011,11,24,3,10
578425,POST,POSTAGE,4,2011-11-24 12:01:00,18.0,12705.0,Germany,72.0,2011,11,24,3,12
578463,POST,POSTAGE,2,2011-11-24 12:30:00,28.0,12757.0,Portugal,56.0,2011,11,24,3,12
578469,POST,POSTAGE,4,2011-11-24 12:36:00,18.0,12471.0,Germany,72.0,2011,11,24,3,12
578509,POST,POSTAGE,1,2011-11-24 13:17:00,18.0,12705.0,Germany,18.0,2011,11,24,3,13
578547,POST,POSTAGE,3,2011-11-24 15:02:00,18.0,12720.0,Germany,54.0,2011,11,24,3,15
578698,90030B,RED KUKUI COCONUT SEED NECKLACE,6,2011-11-25 10:20:00,1.0,12620.0,France,6.0,2011,11,25,4,10
578698,90030C,BROWN KUKUI COCONUT SEED NECKLACE,6,2011-11-25 10:20:00,1.0,12620.0,France,6.0,2011,11,25,4,10
578698,90031,BILI NUT AND WOOD NECKLACE,6,2011-11-25 10:20:00,1.0,12620.0,France,6.0,2011,11,25,4,10
578698,POST,POSTAGE,2,2011-11-25 10:20:00,18.0,12620.0,France,36.0,2011,11,25,4,10
578708,23444,Next Day Carriage,1,2011-11-25 11:21:00,15.0,15737.0,United Kingdom,15.0,2011,11,25,4,11
578787,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-25 12:10:00,25.0,13589.0,United Kingdom,25.0,2011,11,25,4,12
578789,23444,Next Day Carriage,1,2011-11-25 12:17:00,15.0,16161.0,United Kingdom,15.0,2011,11,25,4,12
578792,C2,CARRIAGE,1,2011-11-25 12:20:00,50.0,14911.0,EIRE,50.0,2011,11,25,4,12
578816,23444,Next Day Carriage,1,2011-11-25 13:44:00,15.0,14111.0,United Kingdom,15.0,2011,11,25,4,13
578835,POST,POSTAGE,1,2011-11-25 15:44:00,18.0,12682.0,France,18.0,2011,11,25,4,15
578996,M,Manual,1,2011-11-27 16:02:00,1.0,13991.0,United Kingdom,1.0,2011,11,27,6,16
579067,23485,BOTANICAL GARDENS WALL CLOCK ,2,2011-11-28 10:31:00,25.0,14470.0,United Kingdom,50.0,2011,11,28,0,10
579137,BANK CHARGES,Bank Charges,1,2011-11-28 12:51:00,15.0,14704.0,United Kingdom,15.0,2011,11,28,0,12
579146,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-28 13:14:00,25.0,16347.0,United Kingdom,25.0,2011,11,28,0,13
579152,POST,POSTAGE,3,2011-11-28 13:26:00,18.0,12479.0,Germany,54.0,2011,11,28,0,13
579153,POST,POSTAGE,1,2011-11-28 13:26:00,18.0,12660.0,France,18.0,2011,11,28,0,13
579157,90030A,SPOTTED WHITE NATURAL SEED NECKLACE,6,2011-11-28 13:51:00,1.0,15540.0,United Kingdom,6.0,2011,11,28,0,13
579157,90030B,RED KUKUI COCONUT SEED NECKLACE,6,2011-11-28 13:51:00,1.0,15540.0,United Kingdom,6.0,2011,11,28,0,13
579165,23444,Next Day Carriage,1,2011-11-28 14:01:00,15.0,13389.0,United Kingdom,15.0,2011,11,28,0,14
579167,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-28 14:06:00,25.0,16800.0,United Kingdom,25.0,2011,11,28,0,14
579176,23444,Next Day Carriage,1,2011-11-28 14:44:00,15.0,13950.0,United Kingdom,15.0,2011,11,28,0,14
579185,23444,Next Day Carriage,1,2011-11-28 15:28:00,15.0,13188.0,United Kingdom,15.0,2011,11,28,0,15
579190,POST,POSTAGE,4,2011-11-28 15:35:00,18.0,12657.0,France,72.0,2011,11,28,0,15
579193,POST,POSTAGE,4,2011-11-28 15:47:00,18.0,12657.0,France,72.0,2011,11,28,0,15
579254,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-28 17:05:00,25.0,14511.0,United Kingdom,25.0,2011,11,28,0,17
579256,C2,CARRIAGE,1,2011-11-29 08:07:00,50.0,13349.0,United Kingdom,50.0,2011,11,29,1,8
579259,POST,POSTAGE,1,2011-11-29 08:40:00,40.0,12451.0,Switzerland,40.0,2011,11,29,1,8
579260,23444,Next Day Carriage,1,2011-11-29 08:41:00,15.0,14618.0,United Kingdom,15.0,2011,11,29,1,8
579276,POST,POSTAGE,1,2011-11-29 10:10:00,18.0,12654.0,Germany,18.0,2011,11,29,1,10
579281,POST,POSTAGE,1,2011-11-29 10:36:00,40.0,12375.0,Finland,40.0,2011,11,29,1,10
579345,POST,POSTAGE,4,2011-11-29 11:46:00,18.0,12727.0,France,72.0,2011,11,29,1,11
579393,POST,POSTAGE,3,2011-11-29 12:07:00,18.0,12627.0,Germany,54.0,2011,11,29,1,12
579404,23444,Next Day Carriage,1,2011-11-29 12:21:00,15.0,14126.0,United Kingdom,15.0,2011,11,29,1,12
579407,23444,Next Day Carriage,1,2011-11-29 12:32:00,15.0,13657.0,United Kingdom,15.0,2011,11,29,1,12
579416,POST,POSTAGE,5,2011-11-29 13:00:00,18.0,12471.0,Germany,90.0,2011,11,29,1,13
579441,POST,POSTAGE,4,2011-11-29 13:33:00,15.0,12464.0,Belgium,60.0,2011,11,29,1,13
579492,POST,POSTAGE,3,2011-11-29 15:23:00,18.0,12670.0,France,54.0,2011,11,29,1,15
579528,POST,POSTAGE,1,2011-11-30 08:44:00,15.0,12787.0,Netherlands,15.0,2011,11,30,2,8
579529,POST,POSTAGE,3,2011-11-30 08:50:00,18.0,12488.0,France,54.0,2011,11,30,2,8
579533,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-30 09:24:00,25.0,12953.0,United Kingdom,25.0,2011,11,30,2,9
579535,23444,Next Day Carriage,1,2011-11-30 09:50:00,15.0,15414.0,United Kingdom,15.0,2011,11,30,2,9
579539,C2,CARRIAGE,1,2011-11-30 10:06:00,50.0,14911.0,EIRE,50.0,2011,11,30,2,10
579550,POST,POSTAGE,3,2011-11-30 10:48:00,40.0,12630.0,Finland,120.0,2011,11,30,2,10
579553,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-30 10:54:00,25.0,14156.0,EIRE,25.0,2011,11,30,2,10
579675,23444,Next Day Carriage,1,2011-11-30 13:08:00,15.0,15654.0,United Kingdom,15.0,2011,11,30,2,13
579679,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-11-30 13:29:00,25.0,13755.0,United Kingdom,25.0,2011,11,30,2,13
579684,23444,Next Day Carriage,1,2011-11-30 13:45:00,15.0,14618.0,United Kingdom,15.0,2011,11,30,2,13
579708,POST,POSTAGE,4,2011-11-30 14:16:00,18.0,12682.0,France,72.0,2011,11,30,2,14
579747,POST,POSTAGE,3,2011-11-30 14:40:00,18.0,12528.0,Germany,54.0,2011,11,30,2,14
579768,C2,CARRIAGE,1,2011-11-30 15:08:00,50.0,14911.0,EIRE,50.0,2011,11,30,2,15
579786,POST,POSTAGE,2,2011-11-30 15:31:00,18.0,12524.0,Germany,36.0,2011,11,30,2,15
579790,POST,POSTAGE,2,2011-11-30 15:38:00,28.0,12784.0,Portugal,56.0,2011,11,30,2,15
579792,POST,POSTAGE,5,2011-11-30 15:43:00,18.0,12714.0,France,90.0,2011,11,30,2,15
579870,POST,POSTAGE,2,2011-11-30 16:47:00,18.0,12437.0,France,36.0,2011,11,30,2,16
579901,POST,POSTAGE,3,2011-12-01 08:35:00,18.0,12569.0,Germany,54.0,2011,12,1,3,8
579910,C2,CARRIAGE,1,2011-12-01 08:52:00,50.0,14911.0,EIRE,50.0,2011,12,1,3,8
579927,POST,POSTAGE,3,2011-12-01 09:20:00,18.0,12572.0,Germany,54.0,2011,12,1,3,9
580024,23444,Next Day Carriage,1,2011-12-01 11:51:00,15.0,15172.0,United Kingdom,15.0,2011,12,1,3,11
580027,M,Manual,1,2011-12-01 12:01:00,10.0,14178.0,United Kingdom,10.0,2011,12,1,3,12
580097,23444,Next Day Carriage,1,2011-12-01 14:58:00,15.0,14216.0,United Kingdom,15.0,2011,12,1,3,14
580120,POST,POSTAGE,1,2011-12-01 16:38:00,18.0,12553.0,France,18.0,2011,12,1,3,16
580123,POST,POSTAGE,2,2011-12-01 17:07:00,40.0,12664.0,Finland,80.0,2011,12,1,3,17
580126,POST,POSTAGE,3,2011-12-01 17:20:00,18.0,12562.0,France,54.0,2011,12,1,3,17
580127,C2,CARRIAGE,1,2011-12-01 17:51:00,50.0,14911.0,EIRE,50.0,2011,12,1,3,17
580140,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-12-02 09:19:00,25.0,14895.0,United Kingdom,25.0,2011,12,2,4,9
580144,POST,POSTAGE,1,2011-12-02 09:53:00,18.0,12684.0,France,18.0,2011,12,2,4,9
580152,POST,POSTAGE,1,2011-12-02 10:22:00,15.0,12364.0,Belgium,15.0,2011,12,2,4,10
580153,POST,POSTAGE,5,2011-12-02 10:23:00,28.0,12762.0,Portugal,140.0,2011,12,2,4,10
580154,POST,POSTAGE,1,2011-12-02 10:24:00,18.0,12569.0,Germany,18.0,2011,12,2,4,10
580256,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-12-02 12:24:00,25.0,14688.0,United Kingdom,25.0,2011,12,2,4,12
580265,POST,POSTAGE,1,2011-12-02 12:47:00,40.0,12587.0,Finland,40.0,2011,12,2,4,12
580281,POST,POSTAGE,1,2011-12-02 13:15:00,40.0,12704.0,Finland,40.0,2011,12,2,4,13
580295,22946,WOODEN ADVENT CALENDAR CREAM,2,2011-12-02 13:49:00,8.0,17841.0,United Kingdom,16.0,2011,12,2,4,13
580298,90030B,RED KUKUI COCONUT SEED NECKLACE,6,2011-12-02 13:54:00,1.0,17086.0,United Kingdom,6.0,2011,12,2,4,13
580298,23444,Next Day Carriage,1,2011-12-02 13:54:00,15.0,17086.0,United Kingdom,15.0,2011,12,2,4,13
580395,23444,Next Day Carriage,1,2011-12-04 10:56:00,15.0,17629.0,United Kingdom,15.0,2011,12,4,6,10
580403,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-12-04 11:56:00,25.0,17858.0,United Kingdom,25.0,2011,12,4,6,11
580509,POST,POSTAGE,2,2011-12-04 13:45:00,18.0,12719.0,France,36.0,2011,12,4,6,13
580511,POST,POSTAGE,4,2011-12-04 13:54:00,18.0,12560.0,Germany,72.0,2011,12,4,6,13
580512,POST,POSTAGE,2,2011-12-04 13:55:00,18.0,12673.0,Germany,36.0,2011,12,4,6,13
580531,POST,POSTAGE,1,2011-12-04 15:47:00,18.0,12569.0,Germany,18.0,2011,12,4,6,15
580534,POST,POSTAGE,1,2011-12-04 16:02:00,18.0,12724.0,France,18.0,2011,12,4,6,16
580536,POST,POSTAGE,3,2011-12-04 16:07:00,18.0,12490.0,France,54.0,2011,12,4,6,16
580545,POST,POSTAGE,1,2011-12-05 09:16:00,28.0,12782.0,Portugal,28.0,2011,12,5,0,9
580548,POST,POSTAGE,1,2011-12-05 09:41:00,18.0,12569.0,Germany,18.0,2011,12,5,0,9
580555,C2,CARRIAGE,1,2011-12-05 10:18:00,50.0,14911.0,EIRE,50.0,2011,12,5,0,10
580599,23444,Next Day Carriage,1,2011-12-05 11:11:00,15.0,12925.0,United Kingdom,15.0,2011,12,5,0,11
580622,23444,Next Day Carriage,1,2011-12-05 12:09:00,15.0,17006.0,United Kingdom,15.0,2011,12,5,0,12
580630,23444,Next Day Carriage,1,2011-12-05 12:11:00,15.0,12913.0,United Kingdom,15.0,2011,12,5,0,12
580638,POST,POSTAGE,1,2011-12-05 12:44:00,40.0,12381.0,Norway,40.0,2011,12,5,0,12
580648,POST,POSTAGE,1,2011-12-05 13:15:00,18.0,12628.0,Germany,18.0,2011,12,5,0,13
580705,POST,POSTAGE,5,2011-12-05 16:28:00,1.0,12683.0,France,5.0,2011,12,5,0,16
580706,POST,POSTAGE,5,2011-12-05 16:31:00,17.0,12683.0,France,85.0,2011,12,5,0,16
580716,POST,POSTAGE,1,2011-12-05 16:48:00,18.0,12367.0,Denmark,18.0,2011,12,5,0,16
580734,POST,POSTAGE,4,2011-12-06 08:46:00,28.0,12766.0,Portugal,112.0,2011,12,6,1,8
580736,POST,POSTAGE,2,2011-12-06 08:55:00,18.0,12716.0,France,36.0,2011,12,6,1,8
580752,POST,POSTAGE,3,2011-12-06 09:56:00,45.0,12478.0,Greece,135.0,2011,12,6,1,9
580753,POST,POSTAGE,3,2011-12-06 10:00:00,18.0,12682.0,France,54.0,2011,12,6,1,10
580756,POST,POSTAGE,1,2011-12-06 10:19:00,18.0,12723.0,France,18.0,2011,12,6,1,10
580955,POST,POSTAGE,1,2011-12-06 14:22:00,28.0,12442.0,Spain,28.0,2011,12,6,1,14
580965,POST,POSTAGE,3,2011-12-06 14:52:00,15.0,12417.0,Belgium,45.0,2011,12,6,1,14
580967,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-12-06 14:56:00,25.0,14216.0,United Kingdom,25.0,2011,12,6,1,14
580979,POST,POSTAGE,3,2011-12-06 15:40:00,18.0,12362.0,Belgium,54.0,2011,12,6,1,15
580986,POST,POSTAGE,4,2011-12-06 16:34:00,18.0,12650.0,France,72.0,2011,12,6,1,16
580996,85225,BLING KEY RING STAND,4,2011-12-06 17:18:00,1.0,14578.0,United Kingdom,4.0,2011,12,6,1,17
581000,POST,POSTAGE,5,2011-12-07 08:03:00,18.0,12720.0,Germany,90.0,2011,12,7,2,8
581001,POST,POSTAGE,3,2011-12-07 08:07:00,18.0,12583.0,France,54.0,2011,12,7,2,8
581005,85225,BLING KEY RING STAND,1,2011-12-07 08:45:00,1.0,12828.0,United Kingdom,1.0,2011,12,7,2,8
581099,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-12-07 11:43:00,25.0,18219.0,United Kingdom,25.0,2011,12,7,2,11
581127,BANK CHARGES,Bank Charges,1,2011-12-07 12:45:00,15.0,16271.0,United Kingdom,15.0,2011,12,7,2,12
581132,23444,Next Day Carriage,1,2011-12-07 12:55:00,15.0,17590.0,United Kingdom,15.0,2011,12,7,2,12
581133,90030B,RED KUKUI COCONUT SEED NECKLACE,6,2011-12-07 12:55:00,1.0,14904.0,United Kingdom,6.0,2011,12,7,2,12
581171,POST,POSTAGE,2,2011-12-07 15:02:00,18.0,12615.0,France,36.0,2011,12,7,2,15
581182,POST,POSTAGE,4,2011-12-07 15:56:00,28.0,12783.0,Portugal,112.0,2011,12,7,2,15
581183,POST,POSTAGE,4,2011-12-07 16:24:00,18.0,12569.0,Germany,72.0,2011,12,7,2,16
581184,POST,POSTAGE,2,2011-12-07 16:24:00,18.0,12569.0,Germany,36.0,2011,12,7,2,16
581221,23444,Next Day Carriage,1,2011-12-08 09:40:00,15.0,17856.0,United Kingdom,15.0,2011,12,8,3,9
581232,POST,POSTAGE,4,2011-12-08 10:26:00,40.0,12358.0,Austria,160.0,2011,12,8,3,10
581266,POST,POSTAGE,5,2011-12-08 11:25:00,18.0,12621.0,Germany,90.0,2011,12,8,3,11
581279,POST,POSTAGE,3,2011-12-08 11:35:00,18.0,12437.0,France,54.0,2011,12,8,3,11
581336,23444,Next Day Carriage,1,2011-12-08 12:10:00,15.0,16161.0,United Kingdom,15.0,2011,12,8,3,12
581395,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-12-08 13:18:00,25.0,16892.0,United Kingdom,25.0,2011,12,8,3,13
581449,23485,BOTANICAL GARDENS WALL CLOCK ,1,2011-12-08 17:37:00,25.0,12748.0,United Kingdom,25.0,2011,12,8,3,17
581493,POST,POSTAGE,1,2011-12-09 10:10:00,15.0,12423.0,Belgium,15.0,2011,12,9,4,10
581494,POST,POSTAGE,2,2011-12-09 10:13:00,18.0,12518.0,Germany,36.0,2011,12,9,4,10
581570,POST,POSTAGE,1,2011-12-09 11:59:00,18.0,12662.0,Germany,18.0,2011,12,9,4,11
581574,POST,POSTAGE,2,2011-12-09 12:09:00,18.0,12526.0,Germany,36.0,2011,12,9,4,12
581578,POST,POSTAGE,3,2011-12-09 12:16:00,18.0,12713.0,Germany,54.0,2011,12,9,4,12
